feed_product_id,sku,name,qty,status,visibility,price,type_id,description
PROD554;SKU554;"Product 554";81;0;false;76.45;simple;"Description for Sample Product 554";https://picsum.photos/id/459/200/200;sport,food,travel
PROD555;SKU555;"Product 555";42;0;true;53.89;simple;"Description for Sample Product 555";https://picsum.photos/id/370/200/200;home,food,travel
PROD556;SKU556;"Product 556";99;0;true;89.85;simple;"Description for Sample Product 556";https://picsum.photos/id/419/200/200;home,food,tech
PROD557;SKU557;"Product 557";85;1;true;22.26;simple;"Description for Sample Product 557";https://picsum.photos/id/102/200/200;sport,travel,tech
PROD558;SKU558;"Product 558";27;0;false;36.14;simple;"Description for Sample Product 558";https://picsum.photos/id/463/200/200;sport,experience,food
PROD559;SKU559;"Product 559";25;1;true;73.45;simple;"Description for Sample Product 559";https://picsum.photos/id/332/200/200;home,experience,tech
PROD560;SKU560;"Product 560";99;0;false;70.04;simple;"Description for Sample Product 560";https://picsum.photos/id/76/200/200;sport,experience,tech
PROD561;SKU561;"Product 561";17;1;false;82.85;simple;"Description for Sample Product 561";https://picsum.photos/id/323/200/200;sport,food,tech
PROD562;SKU562;"Product 562";11;0;true;74.37;simple;"Description for Sample Product 562";https://picsum.photos/id/360/200/200;experience,food,travel
PROD563;SKU563;"Product 563";57;1;false;27.63;simple;"Description for Sample Product 563";https://picsum.photos/id/193/200/200;sport,experience,food
PROD564;SKU564;"Product 564";94;1;false;94.17;simple;"Description for Sample Product 564";https://picsum.photos/id/492/200/200;home,food,tech
PROD565;SKU565;"Product 565";42;0;false;95.41;simple;"Description for Sample Product 565";https://picsum.photos/id/407/200/200;sport,food,tech
PROD566;SKU566;"Product 566";98;0;false;68.92;simple;"Description for Sample Product 566";https://picsum.photos/id/198/200/200;sport,experience,food
PROD567;SKU567;"Product 567";54;0;false;11.67;simple;"Description for Sample Product 567";https://picsum.photos/id/15/200/200;home,sport,experience
PROD568;SKU568;"Product 568";14;0;false;51.75;simple;"Description for Sample Product 568";https://picsum.photos/id/393/200/200;home,food,tech
PROD569;SKU569;"Product 569";96;1;false;19.36;simple;"Description for Sample Product 569";https://picsum.photos/id/103/200/200;sport,experience,food
PROD570;SKU570;"Product 570";59;1;true;35.13;simple;"Description for Sample Product 570";https://picsum.photos/id/378/200/200;home,experience,food
PROD571;SKU571;"Product 571";100;1;true;50.27;simple;"Description for Sample Product 571";https://picsum.photos/id/78/200/200;sport,food,tech
PROD572;SKU572;"Product 572";8;1;true;28.91;simple;"Description for Sample Product 572";https://picsum.photos/id/312/200/200;sport,experience,food
PROD573;SKU573;"Product 573";53;0;true;22.70;simple;"Description for Sample Product 573";https://picsum.photos/id/166/200/200;sport,experience,travel
PROD574;SKU574;"Product 574";94;1;false;61.65;simple;"Description for Sample Product 574";https://picsum.photos/id/41/200/200;sport,food,travel
PROD575;SKU575;"Product 575";28;0;true;97.37;simple;"Description for Sample Product 575";https://picsum.photos/id/426/200/200;home,experience,tech
PROD576;SKU576;"Product 576";92;1;true;75.03;simple;"Description for Sample Product 576";https://picsum.photos/id/344/200/200;experience,travel,tech
PROD577;SKU577;"Product 577";45;1;false;26.13;simple;"Description for Sample Product 577";https://picsum.photos/id/59/200/200;sport,experience,food
PROD578;SKU578;"Product 578";34;1;false;12.10;simple;"Description for Sample Product 578";https://picsum.photos/id/286/200/200;experience,food,tech
PROD579;SKU579;"Product 579";15;0;false;96.05;simple;"Description for Sample Product 579";https://picsum.photos/id/238/200/200;home,experience,travel
PROD580;SKU580;"Product 580";3;0;false;47.32;simple;"Description for Sample Product 580";https://picsum.photos/id/116/200/200;home,sport,experience
PROD581;SKU581;"Product 581";65;0;true;65.10;simple;"Description for Sample Product 581";https://picsum.photos/id/496/200/200;food,travel,tech
PROD582;SKU582;"Product 582";6;0;false;18.85;simple;"Description for Sample Product 582";https://picsum.photos/id/83/200/200;sport,experience,travel
PROD583;SKU583;"Product 583";79;1;false;22.89;simple;"Description for Sample Product 583";https://picsum.photos/id/19/200/200;sport,experience,travel
PROD584;SKU584;"Product 584";46;0;true;25.02;simple;"Description for Sample Product 584";https://picsum.photos/id/220/200/200;home,sport,tech
PROD585;SKU585;"Product 585";87;1;true;27.89;simple;"Description for Sample Product 585";https://picsum.photos/id/416/200/200;home,experience,tech
PROD586;SKU586;"Product 586";72;1;false;17.96;simple;"Description for Sample Product 586";https://picsum.photos/id/106/200/200;sport,food,travel
PROD587;SKU587;"Product 587";61;1;true;77.42;simple;"Description for Sample Product 587";https://picsum.photos/id/155/200/200;home,sport,experience
PROD588;SKU588;"Product 588";95;0;false;92.61;simple;"Description for Sample Product 588";https://picsum.photos/id/194/200/200;home,travel,tech
PROD589;SKU589;"Product 589";98;1;true;93.66;simple;"Description for Sample Product 589";https://picsum.photos/id/104/200/200;home,sport,experience
PROD590;SKU590;"Product 590";12;1;false;48.26;simple;"Description for Sample Product 590";https://picsum.photos/id/33/200/200;home,travel,tech
PROD591;SKU591;"Product 591";91;1;false;16.33;simple;"Description for Sample Product 591";https://picsum.photos/id/482/200/200;home,food,travel
PROD592;SKU592;"Product 592";77;0;false;49.00;simple;"Description for Sample Product 592";https://picsum.photos/id/273/200/200;home,experience,travel
PROD593;SKU593;"Product 593";46;0;false;35.12;simple;"Description for Sample Product 593";https://picsum.photos/id/56/200/200;sport,experience,tech
PROD594;SKU594;"Product 594";72;0;false;50.57;simple;"Description for Sample Product 594";https://picsum.photos/id/213/200/200;home,sport,experience
PROD595;SKU595;"Product 595";33;0;true;56.15;simple;"Description for Sample Product 595";https://picsum.photos/id/215/200/200;sport,experience,tech
PROD596;SKU596;"Product 596";43;1;false;59.06;simple;"Description for Sample Product 596";https://picsum.photos/id/371/200/200;home,food,tech
PROD597;SKU597;"Product 597";68;1;false;59.73;simple;"Description for Sample Product 597";https://picsum.photos/id/337/200/200;sport,experience,food
PROD598;SKU598;"Product 598";14;1;false;70.82;simple;"Description for Sample Product 598";https://picsum.photos/id/36/200/200;food,travel,tech
PROD599;SKU599;"Product 599";62;1;true;77.62;simple;"Description for Sample Product 599";https://picsum.photos/id/233/200/200;experience,food,tech
PROD600;SKU600;"Product 600";79;0;false;93.28;simple;"Description for Sample Product 600";https://picsum.photos/id/14/200/200;sport,experience,food
PROD601;SKU601;"Product 601";1;1;true;13.13;simple;"Description for Sample Product 601";https://picsum.photos/id/112/200/200;home,experience,tech
PROD602;SKU602;"Product 602";46;0;false;60.16;simple;"Description for Sample Product 602";https://picsum.photos/id/209/200/200;food,travel,tech
PROD603;SKU603;"Product 603";94;0;false;61.68;simple;"Description for Sample Product 603";https://picsum.photos/id/324/200/200;home,sport,food
PROD604;SKU604;"Product 604";91;0;true;52.90;simple;"Description for Sample Product 604";https://picsum.photos/id/248/200/200;sport,experience,travel
PROD605;SKU605;"Product 605";84;1;false;13.06;simple;"Description for Sample Product 605";https://picsum.photos/id/249/200/200;home,experience,food
PROD606;SKU606;"Product 606";74;1;false;53.27;simple;"Description for Sample Product 606";https://picsum.photos/id/283/200/200;sport,food,travel
PROD607;SKU607;"Product 607";77;1;false;34.33;simple;"Description for Sample Product 607";https://picsum.photos/id/225/200/200;home,food,travel
PROD608;SKU608;"Product 608";55;0;false;33.96;simple;"Description for Sample Product 608";https://picsum.photos/id/280/200/200;sport,experience,food
PROD609;SKU609;"Product 609";1;0;true;73.78;simple;"Description for Sample Product 609";https://picsum.photos/id/404/200/200;experience,food,travel
PROD610;SKU610;"Product 610";93;0;false;49.90;simple;"Description for Sample Product 610";https://picsum.photos/id/137/200/200;home,experience,food
PROD611;SKU611;"Product 611";26;0;true;69.26;simple;"Description for Sample Product 611";https://picsum.photos/id/59/200/200;sport,food,tech
PROD612;SKU612;"Product 612";70;0;true;10.74;simple;"Description for Sample Product 612";https://picsum.photos/id/240/200/200;sport,travel,tech
PROD613;SKU613;"Product 613";8;0;false;20.84;simple;"Description for Sample Product 613";https://picsum.photos/id/35/200/200;home,food,travel
PROD614;SKU614;"Product 614";22;1;false;36.04;simple;"Description for Sample Product 614";https://picsum.photos/id/69/200/200;sport,experience,tech
PROD615;SKU615;"Product 615";61;0;true;84.12;simple;"Description for Sample Product 615";https://picsum.photos/id/122/200/200;experience,food,tech
PROD616;SKU616;"Product 616";17;0;false;35.41;simple;"Description for Sample Product 616";https://picsum.photos/id/14/200/200;home,sport,travel
PROD617;SKU617;"Product 617";97;1;true;40.51;simple;"Description for Sample Product 617";https://picsum.photos/id/105/200/200;home,sport,travel
PROD618;SKU618;"Product 618";42;0;true;38.03;simple;"Description for Sample Product 618";https://picsum.photos/id/381/200/200;sport,travel,tech
PROD619;SKU619;"Product 619";56;1;false;37.96;simple;"Description for Sample Product 619";https://picsum.photos/id/57/200/200;sport,experience,food
PROD620;SKU620;"Product 620";18;1;false;19.61;simple;"Description for Sample Product 620";https://picsum.photos/id/21/200/200;home,sport,tech
PROD621;SKU621;"Product 621";51;0;false;93.98;simple;"Description for Sample Product 621";https://picsum.photos/id/344/200/200;home,experience,travel
PROD622;SKU622;"Product 622";26;0;true;37.29;simple;"Description for Sample Product 622";https://picsum.photos/id/179/200/200;sport,food,travel
PROD623;SKU623;"Product 623";85;1;true;91.01;simple;"Description for Sample Product 623";https://picsum.photos/id/337/200/200;home,sport,experience
PROD624;SKU624;"Product 624";57;1;false;45.28;simple;"Description for Sample Product 624";https://picsum.photos/id/41/200/200;sport,experience,food
PROD625;SKU625;"Product 625";49;1;false;11.86;simple;"Description for Sample Product 625";https://picsum.photos/id/7/200/200;home,travel,tech
PROD626;SKU626;"Product 626";58;1;true;95.42;simple;"Description for Sample Product 626";https://picsum.photos/id/399/200/200;home,sport,travel
PROD627;SKU627;"Product 627";13;1;true;75.46;simple;"Description for Sample Product 627";https://picsum.photos/id/343/200/200;experience,travel,tech
PROD628;SKU628;"Product 628";36;0;true;78.43;simple;"Description for Sample Product 628";https://picsum.photos/id/485/200/200;home,sport,tech
PROD629;SKU629;"Product 629";79;1;false;13.26;simple;"Description for Sample Product 629";https://picsum.photos/id/421/200/200;home,food,travel
PROD630;SKU630;"Product 630";80;0;true;82.78;simple;"Description for Sample Product 630";https://picsum.photos/id/157/200/200;home,food,tech
PROD631;SKU631;"Product 631";74;0;false;71.91;simple;"Description for Sample Product 631";https://picsum.photos/id/450/200/200;food,travel,tech
PROD632;SKU632;"Product 632";99;0;true;45.21;simple;"Description for Sample Product 632";https://picsum.photos/id/235/200/200;experience,food,travel
PROD633;SKU633;"Product 633";14;0;true;78.62;simple;"Description for Sample Product 633";https://picsum.photos/id/272/200/200;sport,food,tech
PROD634;SKU634;"Product 634";17;0;true;73.04;simple;"Description for Sample Product 634";https://picsum.photos/id/106/200/200;home,sport,tech
PROD635;SKU635;"Product 635";45;1;false;46.61;simple;"Description for Sample Product 635";https://picsum.photos/id/67/200/200;home,sport,experience
PROD636;SKU636;"Product 636";13;0;true;26.52;simple;"Description for Sample Product 636";https://picsum.photos/id/2/200/200;home,sport,travel
PROD637;SKU637;"Product 637";65;1;true;39.65;simple;"Description for Sample Product 637";https://picsum.photos/id/248/200/200;sport,experience,travel
PROD638;SKU638;"Product 638";82;0;true;47.32;simple;"Description for Sample Product 638";https://picsum.photos/id/142/200/200;sport,experience,tech
PROD639;SKU639;"Product 639";67;1;true;43.16;simple;"Description for Sample Product 639";https://picsum.photos/id/394/200/200;sport,food,tech
PROD640;SKU640;"Product 640";75;1;false;61.95;simple;"Description for Sample Product 640";https://picsum.photos/id/391/200/200;sport,travel,tech
PROD641;SKU641;"Product 641";56;1;false;28.95;simple;"Description for Sample Product 641";https://picsum.photos/id/86/200/200;home,sport,food
PROD642;SKU642;"Product 642";89;1;false;55.89;simple;"Description for Sample Product 642";https://picsum.photos/id/379/200/200;home,sport,tech
PROD643;SKU643;"Product 643";68;0;false;87.24;simple;"Description for Sample Product 643";https://picsum.photos/id/135/200/200;experience,travel,tech
PROD644;SKU644;"Product 644";29;1;false;29.45;simple;"Description for Sample Product 644";https://picsum.photos/id/153/200/200;sport,food,tech
PROD645;SKU645;"Product 645";78;0;false;95.10;simple;"Description for Sample Product 645";https://picsum.photos/id/67/200/200;experience,food,travel
PROD646;SKU646;"Product 646";86;0;true;19.78;simple;"Description for Sample Product 646";https://picsum.photos/id/495/200/200;home,travel,tech
PROD647;SKU647;"Product 647";70;1;false;83.24;simple;"Description for Sample Product 647";https://picsum.photos/id/25/200/200;home,sport,travel
PROD648;SKU648;"Product 648";28;1;false;24.24;simple;"Description for Sample Product 648";https://picsum.photos/id/13/200/200;sport,food,tech
PROD649;SKU649;"Product 649";30;0;false;83.07;simple;"Description for Sample Product 649";https://picsum.photos/id/185/200/200;home,food,travel
PROD650;SKU650;"Product 650";88;0;false;78.86;simple;"Description for Sample Product 650";https://picsum.photos/id/476/200/200;home,travel,tech
PROD651;SKU651;"Product 651";64;0;false;87.09;simple;"Description for Sample Product 651";https://picsum.photos/id/4/200/200;home,sport,travel
PROD652;SKU652;"Product 652";66;0;true;92.63;simple;"Description for Sample Product 652";https://picsum.photos/id/213/200/200;sport,experience,food
PROD653;SKU653;"Product 653";32;1;true;12.27;simple;"Description for Sample Product 653";https://picsum.photos/id/351/200/200;home,experience,travel
PROD654;SKU654;"Product 654";17;0;false;28.17;simple;"Description for Sample Product 654";https://picsum.photos/id/393/200/200;home,experience,food
PROD655;SKU655;"Product 655";16;0;false;37.15;simple;"Description for Sample Product 655";https://picsum.photos/id/180/200/200;experience,food,travel
PROD656;SKU656;"Product 656";33;1;false;19.49;simple;"Description for Sample Product 656";https://picsum.photos/id/469/200/200;experience,travel,tech
PROD657;SKU657;"Product 657";84;1;true;59.21;simple;"Description for Sample Product 657";https://picsum.photos/id/8/200/200;home,sport,tech
PROD658;SKU658;"Product 658";90;0;true;87.69;simple;"Description for Sample Product 658";https://picsum.photos/id/88/200/200;sport,experience,tech
PROD659;SKU659;"Product 659";69;1;false;57.30;simple;"Description for Sample Product 659";https://picsum.photos/id/19/200/200;sport,experience,food
PROD660;SKU660;"Product 660";84;0;false;54.19;simple;"Description for Sample Product 660";https://picsum.photos/id/470/200/200;home,sport,tech
PROD661;SKU661;"Product 661";83;1;false;31.30;simple;"Description for Sample Product 661";https://picsum.photos/id/211/200/200;experience,travel,tech
PROD662;SKU662;"Product 662";1;0;false;50.15;simple;"Description for Sample Product 662";https://picsum.photos/id/367/200/200;sport,travel,tech
PROD663;SKU663;"Product 663";79;0;false;74.64;simple;"Description for Sample Product 663";https://picsum.photos/id/233/200/200;sport,experience,travel
PROD664;SKU664;"Product 664";15;1;false;53.99;simple;"Description for Sample Product 664";https://picsum.photos/id/466/200/200;home,experience,food
PROD665;SKU665;"Product 665";42;1;false;80.47;simple;"Description for Sample Product 665";https://picsum.photos/id/193/200/200;experience,food,tech
PROD666;SKU666;"Product 666";96;1;false;73.63;simple;"Description for Sample Product 666";https://picsum.photos/id/152/200/200;experience,food,tech
PROD667;SKU667;"Product 667";47;1;false;39.38;simple;"Description for Sample Product 667";https://picsum.photos/id/163/200/200;home,experience,food
PROD668;SKU668;"Product 668";77;1;false;47.39;simple;"Description for Sample Product 668";https://picsum.photos/id/446/200/200;home,travel,tech
PROD669;SKU669;"Product 669";18;0;false;74.77;simple;"Description for Sample Product 669";https://picsum.photos/id/402/200/200;experience,travel,tech
PROD670;SKU670;"Product 670";84;1;true;12.01;simple;"Description for Sample Product 670";https://picsum.photos/id/458/200/200;home,experience,travel
PROD671;SKU671;"Product 671";12;0;false;81.28;simple;"Description for Sample Product 671";https://picsum.photos/id/72/200/200;home,sport,tech
PROD672;SKU672;"Product 672";83;0;true;56.83;simple;"Description for Sample Product 672";https://picsum.photos/id/483/200/200;home,sport,tech
PROD673;SKU673;"Product 673";11;1;false;98.40;simple;"Description for Sample Product 673";https://picsum.photos/id/250/200/200;home,food,tech
PROD674;SKU674;"Product 674";20;1;true;14.30;simple;"Description for Sample Product 674";https://picsum.photos/id/480/200/200;sport,experience,tech
PROD675;SKU675;"Product 675";16;0;true;78.69;simple;"Description for Sample Product 675";https://picsum.photos/id/127/200/200;experience,travel,tech
PROD676;SKU676;"Product 676";73;1;false;56.87;simple;"Description for Sample Product 676";https://picsum.photos/id/232/200/200;home,experience,travel
PROD677;SKU677;"Product 677";2;0;false;10.85;simple;"Description for Sample Product 677";https://picsum.photos/id/454/200/200;experience,food,tech
PROD678;SKU678;"Product 678";68;0;true;80.45;simple;"Description for Sample Product 678";https://picsum.photos/id/63/200/200;experience,food,tech
PROD679;SKU679;"Product 679";90;0;false;50.66;simple;"Description for Sample Product 679";https://picsum.photos/id/38/200/200;sport,experience,tech
PROD680;SKU680;"Product 680";5;0;true;88.68;simple;"Description for Sample Product 680";https://picsum.photos/id/25/200/200;home,sport,travel
PROD681;SKU681;"Product 681";11;0;false;70.52;simple;"Description for Sample Product 681";https://picsum.photos/id/279/200/200;sport,experience,food
PROD682;SKU682;"Product 682";35;1;false;32.95;simple;"Description for Sample Product 682";https://picsum.photos/id/255/200/200;home,food,travel
PROD683;SKU683;"Product 683";74;1;true;16.13;simple;"Description for Sample Product 683";https://picsum.photos/id/170/200/200;home,experience,food
PROD684;SKU684;"Product 684";99;0;false;18.54;simple;"Description for Sample Product 684";https://picsum.photos/id/44/200/200;home,experience,tech
PROD685;SKU685;"Product 685";26;1;true;22.78;simple;"Description for Sample Product 685";https://picsum.photos/id/415/200/200;home,travel,tech
PROD686;SKU686;"Product 686";65;0;false;82.80;simple;"Description for Sample Product 686";https://picsum.photos/id/328/200/200;home,sport,tech
PROD687;SKU687;"Product 687";83;0;false;90.96;simple;"Description for Sample Product 687";https://picsum.photos/id/93/200/200;home,sport,experience
PROD688;SKU688;"Product 688";46;1;false;88.14;simple;"Description for Sample Product 688";https://picsum.photos/id/495/200/200;home,food,tech
PROD689;SKU689;"Product 689";2;0;false;58.42;simple;"Description for Sample Product 689";https://picsum.photos/id/9/200/200;experience,food,travel
PROD690;SKU690;"Product 690";33;0;true;26.42;simple;"Description for Sample Product 690";https://picsum.photos/id/230/200/200;home,food,travel
PROD691;SKU691;"Product 691";41;1;true;97.87;simple;"Description for Sample Product 691";https://picsum.photos/id/244/200/200;experience,food,tech
PROD692;SKU692;"Product 692";38;0;true;82.96;simple;"Description for Sample Product 692";https://picsum.photos/id/395/200/200;home,sport,tech
PROD693;SKU693;"Product 693";60;1;false;99.59;simple;"Description for Sample Product 693";https://picsum.photos/id/461/200/200;home,experience,food
PROD694;SKU694;"Product 694";25;0;false;10.23;simple;"Description for Sample Product 694";https://picsum.photos/id/68/200/200;experience,food,tech
PROD695;SKU695;"Product 695";73;0;true;64.12;simple;"Description for Sample Product 695";https://picsum.photos/id/251/200/200;sport,experience,travel
PROD696;SKU696;"Product 696";93;1;true;99.45;simple;"Description for Sample Product 696";https://picsum.photos/id/86/200/200;sport,experience,food
PROD697;SKU697;"Product 697";99;0;false;47.73;simple;"Description for Sample Product 697";https://picsum.photos/id/471/200/200;experience,travel,tech
PROD698;SKU698;"Product 698";30;0;false;84.47;simple;"Description for Sample Product 698";https://picsum.photos/id/7/200/200;home,sport,tech
PROD699;SKU699;"Product 699";22;0;true;11.81;simple;"Description for Sample Product 699";https://picsum.photos/id/185/200/200;sport,experience,travel
PROD700;SKU700;"Product 700";8;1;true;48.34;simple;"Description for Sample Product 700";https://picsum.photos/id/184/200/200;home,sport,food
PROD701;SKU701;"Product 701";94;0;false;99.86;simple;"Description for Sample Product 701";https://picsum.photos/id/283/200/200;experience,food,tech
PROD702;SKU702;"Product 702";14;1;true;41.48;simple;"Description for Sample Product 702";https://picsum.photos/id/445/200/200;sport,experience,food
PROD703;SKU703;"Product 703";57;1;false;14.60;simple;"Description for Sample Product 703";https://picsum.photos/id/31/200/200;home,sport,travel
PROD704;SKU704;"Product 704";75;1;true;65.11;simple;"Description for Sample Product 704";https://picsum.photos/id/99/200/200;home,sport,experience
PROD705;SKU705;"Product 705";19;0;true;71.85;simple;"Description for Sample Product 705";https://picsum.photos/id/383/200/200;sport,food,travel
PROD706;SKU706;"Product 706";94;0;false;77.38;simple;"Description for Sample Product 706";https://picsum.photos/id/169/200/200;home,sport,experience
PROD707;SKU707;"Product 707";18;1;true;72.75;simple;"Description for Sample Product 707";https://picsum.photos/id/137/200/200;sport,experience,tech
PROD708;SKU708;"Product 708";61;0;true;21.95;simple;"Description for Sample Product 708";https://picsum.photos/id/174/200/200;experience,food,travel
PROD709;SKU709;"Product 709";99;1;true;65.64;simple;"Description for Sample Product 709";https://picsum.photos/id/182/200/200;home,sport,tech
PROD710;SKU710;"Product 710";13;1;false;20.81;simple;"Description for Sample Product 710";https://picsum.photos/id/328/200/200;home,sport,experience
PROD711;SKU711;"Product 711";93;1;true;52.25;simple;"Description for Sample Product 711";https://picsum.photos/id/426/200/200;experience,food,tech
PROD712;SKU712;"Product 712";25;1;false;15.22;simple;"Description for Sample Product 712";https://picsum.photos/id/322/200/200;home,experience,food
PROD713;SKU713;"Product 713";29;0;true;28.90;simple;"Description for Sample Product 713";https://picsum.photos/id/325/200/200;sport,experience,food
PROD714;SKU714;"Product 714";50;1;true;90.33;simple;"Description for Sample Product 714";https://picsum.photos/id/78/200/200;sport,food,tech
PROD715;SKU715;"Product 715";26;1;true;42.32;simple;"Description for Sample Product 715";https://picsum.photos/id/132/200/200;sport,food,travel
PROD716;SKU716;"Product 716";10;1;false;67.63;simple;"Description for Sample Product 716";https://picsum.photos/id/60/200/200;experience,food,tech
PROD717;SKU717;"Product 717";43;1;false;72.32;simple;"Description for Sample Product 717";https://picsum.photos/id/41/200/200;sport,travel,tech
PROD718;SKU718;"Product 718";16;1;true;38.32;simple;"Description for Sample Product 718";https://picsum.photos/id/19/200/200;experience,food,tech
PROD719;SKU719;"Product 719";6;0;false;68.35;simple;"Description for Sample Product 719";https://picsum.photos/id/273/200/200;home,sport,experience
PROD720;SKU720;"Product 720";82;1;false;53.43;simple;"Description for Sample Product 720";https://picsum.photos/id/140/200/200;sport,travel,tech
PROD721;SKU721;"Product 721";29;1;false;48.69;simple;"Description for Sample Product 721";https://picsum.photos/id/403/200/200;home,experience,travel
PROD722;SKU722;"Product 722";83;0;false;98.55;simple;"Description for Sample Product 722";https://picsum.photos/id/385/200/200;sport,food,tech
PROD723;SKU723;"Product 723";72;1;true;88.99;simple;"Description for Sample Product 723";https://picsum.photos/id/23/200/200;experience,food,tech
PROD724;SKU724;"Product 724";52;1;true;29.27;simple;"Description for Sample Product 724";https://picsum.photos/id/101/200/200;sport,food,travel
PROD725;SKU725;"Product 725";45;0;false;41.14;simple;"Description for Sample Product 725";https://picsum.photos/id/279/200/200;experience,food,tech
PROD726;SKU726;"Product 726";84;1;true;89.81;simple;"Description for Sample Product 726";https://picsum.photos/id/211/200/200;sport,experience,tech
PROD727;SKU727;"Product 727";66;1;false;56.44;simple;"Description for Sample Product 727";https://picsum.photos/id/127/200/200;home,experience,travel
PROD728;SKU728;"Product 728";17;1;true;89.15;simple;"Description for Sample Product 728";https://picsum.photos/id/86/200/200;home,food,tech
PROD729;SKU729;"Product 729";6;1;true;26.80;simple;"Description for Sample Product 729";https://picsum.photos/id/253/200/200;food,travel,tech
PROD730;SKU730;"Product 730";73;0;false;96.26;simple;"Description for Sample Product 730";https://picsum.photos/id/85/200/200;home,experience,food
PROD731;SKU731;"Product 731";32;1;true;57.33;simple;"Description for Sample Product 731";https://picsum.photos/id/191/200/200;home,food,tech
PROD732;SKU732;"Product 732";79;1;true;20.92;simple;"Description for Sample Product 732";https://picsum.photos/id/199/200/200;home,experience,travel
PROD733;SKU733;"Product 733";12;0;false;75.71;simple;"Description for Sample Product 733";https://picsum.photos/id/82/200/200;experience,food,tech
PROD734;SKU734;"Product 734";50;1;true;76.46;simple;"Description for Sample Product 734";https://picsum.photos/id/1/200/200;sport,travel,tech
PROD735;SKU735;"Product 735";51;1;false;16.71;simple;"Description for Sample Product 735";https://picsum.photos/id/407/200/200;sport,experience,tech
PROD736;SKU736;"Product 736";98;1;true;79.97;simple;"Description for Sample Product 736";https://picsum.photos/id/476/200/200;sport,experience,food
PROD737;SKU737;"Product 737";26;1;true;11.10;simple;"Description for Sample Product 737";https://picsum.photos/id/202/200/200;home,food,travel
PROD738;SKU738;"Product 738";87;1;false;54.18;simple;"Description for Sample Product 738";https://picsum.photos/id/203/200/200;food,travel,tech
PROD739;SKU739;"Product 739";54;1;true;81.21;simple;"Description for Sample Product 739";https://picsum.photos/id/37/200/200;home,experience,travel
PROD740;SKU740;"Product 740";74;1;true;60.88;simple;"Description for Sample Product 740";https://picsum.photos/id/254/200/200;sport,food,travel
PROD741;SKU741;"Product 741";63;1;true;70.98;simple;"Description for Sample Product 741";https://picsum.photos/id/398/200/200;home,travel,tech
PROD742;SKU742;"Product 742";60;0;true;59.29;simple;"Description for Sample Product 742";https://picsum.photos/id/84/200/200;experience,travel,tech
PROD743;SKU743;"Product 743";68;0;false;64.64;simple;"Description for Sample Product 743";https://picsum.photos/id/257/200/200;home,food,travel
PROD744;SKU744;"Product 744";63;0;true;74.13;simple;"Description for Sample Product 744";https://picsum.photos/id/218/200/200;home,sport,tech
PROD745;SKU745;"Product 745";79;1;false;42.24;simple;"Description for Sample Product 745";https://picsum.photos/id/172/200/200;home,food,tech
PROD746;SKU746;"Product 746";19;0;false;90.54;simple;"Description for Sample Product 746";https://picsum.photos/id/417/200/200;home,food,tech
PROD747;SKU747;"Product 747";26;1;false;66.65;simple;"Description for Sample Product 747";https://picsum.photos/id/6/200/200;experience,food,tech
PROD748;SKU748;"Product 748";23;1;false;29.05;simple;"Description for Sample Product 748";https://picsum.photos/id/385/200/200;sport,food,tech
PROD749;SKU749;"Product 749";96;1;true;99.93;simple;"Description for Sample Product 749";https://picsum.photos/id/382/200/200;home,sport,tech
PROD750;SKU750;"Product 750";43;0;true;62.31;simple;"Description for Sample Product 750";https://picsum.photos/id/5/200/200;sport,food,travel
PROD751;SKU751;"Product 751";42;1;true;25.25;simple;"Description for Sample Product 751";https://picsum.photos/id/32/200/200;experience,food,travel
PROD752;SKU752;"Product 752";78;0;true;62.88;simple;"Description for Sample Product 752";https://picsum.photos/id/311/200/200;home,sport,tech
PROD753;SKU753;"Product 753";17;1;false;26.28;simple;"Description for Sample Product 753";https://picsum.photos/id/450/200/200;sport,experience,travel
PROD754;SKU754;"Product 754";31;0;false;22.51;simple;"Description for Sample Product 754";https://picsum.photos/id/45/200/200;experience,travel,tech
PROD755;SKU755;"Product 755";26;0;false;26.31;simple;"Description for Sample Product 755";https://picsum.photos/id/475/200/200;sport,travel,tech
PROD756;SKU756;"Product 756";15;0;true;50.82;simple;"Description for Sample Product 756";https://picsum.photos/id/152/200/200;home,sport,travel
PROD757;SKU757;"Product 757";9;1;true;85.99;simple;"Description for Sample Product 757";https://picsum.photos/id/427/200/200;home,sport,experience
PROD758;SKU758;"Product 758";75;1;true;45.31;simple;"Description for Sample Product 758";https://picsum.photos/id/339/200/200;home,food,travel
PROD759;SKU759;"Product 759";87;1;false;17.12;simple;"Description for Sample Product 759";https://picsum.photos/id/147/200/200;home,sport,food
PROD760;SKU760;"Product 760";96;1;false;18.47;simple;"Description for Sample Product 760";https://picsum.photos/id/87/200/200;experience,food,travel
PROD761;SKU761;"Product 761";61;0;true;12.20;simple;"Description for Sample Product 761";https://picsum.photos/id/322/200/200;sport,food,tech
PROD762;SKU762;"Product 762";22;0;false;62.67;simple;"Description for Sample Product 762";https://picsum.photos/id/181/200/200;home,travel,tech
PROD763;SKU763;"Product 763";90;1;true;40.49;simple;"Description for Sample Product 763";https://picsum.photos/id/237/200/200;sport,food,tech
PROD764;SKU764;"Product 764";14;0;false;23.73;simple;"Description for Sample Product 764";https://picsum.photos/id/238/200/200;sport,experience,food
